line_id,order_id,pick_date,picker_id,sku,lot_code,qty_ordered,error_type
1923,5346,2026-01-10,P04,SKU1003,L202607-0014,8,
1924,5347,2026-01-10,P04,SKU1000,L202601-0002,5,
1925,5347,2026-01-10,P04,SKU1005,L202601-0020,9,
1926,5348,2026-01-10,P02,SKU1013,L202546-0055,10,
1927,5348,2026-01-10,P02,SKU1017,L202551-0076,8,
1928,5348,2026-01-10,P02,SKU1010,L202546-0044,1,
1929,5348,2026-01-10,P02,SKU1017,L202607-0077,3,
1930,5348,2026-01-10,P02,SKU1016,L202620-0073,11,
1931,5348,2026-01-10,P02,SKU1001,L202601-0005,8,
1932,5348,2026-01-10,P02,SKU1024,L202611-0101,2,
1933,5349,2026-01-10,P02,SKU1016,L202552-0069,3,
1934,5349,2026-01-10,P02,SKU1006,L202608-0025,3,
1935,5350,2026-01-10,P08,SKU1023,L202625-0098,3,
1936,5350,2026-01-10,P08,SKU1010,L202615-0043,2,
1937,5350,2026-01-10,P08,SKU1014,L202617-0063,1,
1938,5350,2026-01-10,P08,SKU1025,L202623-0109,6,
1939,5350,2026-01-10,P08,SKU1005,L202551-0019,5,
1940,5350,2026-01-10,P08,SKU1024,L202547-0104,6,
1941,5350,2026-01-10,P08,SKU1007,L202603-0028,9,
1942,5350,2026-01-10,P08,SKU1007,L202603-0028,7,
1943,5350,2026-01-10,P08,SKU1013,L202624-0058,9,
1944,5351,2026-01-10,P06,SKU1014,L202602-0061,1,
1945,5351,2026-01-10,P06,SKU1016,L202552-0069,2,
1946,5352,2026-01-10,P07,SKU1013,L202546-0055,7,
1947,5352,2026-01-10,P07,SKU1021,L202610-0090,10,
1948,5352,2026-01-10,P07,SKU1020,L202552-0088,11,
1949,5352,2026-01-10,P07,SKU1009,L202611-0040,7,
1950,5353,2026-01-10,P05,SKU1011,L202602-0046,5,
1951,5353,2026-01-10,P05,SKU1019,L202624-0083,12,
1952,5353,2026-01-10,P05,SKU1020,L202616-0086,9,
1953,5353,2026-01-10,P05,SKU1019,L202608-0085,8,
1954,5353,2026-01-10,P05,SKU1025,L202623-0109,4,
1955,5353,2026-01-10,P05,SKU1002,L202614-0007,9,
1956,5353,2026-01-10,P05,SKU1023,L202619-0100,12,
1957,5354,2026-01-12,P05,SKU1002,L202548-0011,9,
1958,5354,2026-01-12,P05,SKU1010,L202615-0043,1,
1959,5354,2026-01-12,P05,SKU1025,L202548-0108,4,
1960,5354,2026-01-12,P05,SKU1009,L202611-0040,9,
1961,5354,2026-01-12,P05,SKU1001,L202601-0005,5,
1962,5355,2026-01-12,P06,SKU1001,L202619-0006,2,
1963,5355,2026-01-12,P06,SKU1018,L202552-0079,8,
1964,5355,2026-01-12,P06,SKU1007,L202548-0032,10,
1965,5356,2026-01-12,P04,SKU1009,L202610-0039,11,
1966,5356,2026-01-12,P04,SKU1022,L202609-0095,12,
1967,5356,2026-01-12,P04,SKU1023,L202625-0098,2,
1968,5356,2026-01-12,P04,SKU1018,L202547-0080,6,
1969,5356,2026-01-12,P04,SKU1004,L202607-0018,7,
1970,5356,2026-01-12,P04,SKU1002,L202614-0007,1,
1971,5356,2026-01-12,P04,SKU1004,L202548-0017,4,
1972,5357,2026-01-12,P06,SKU1018,L202611-0082,5,
1973,5357,2026-01-12,P06,SKU1020,L202617-0087,8,
1974,5357,2026-01-12,P06,SKU1015,L202613-0068,7,
1975,5357,2026-01-12,P06,SKU1004,L202607-0018,3,
1976,5357,2026-01-12,P06,SKU1014,L202602-0061,12,
1977,5357,2026-01-12,P06,SKU1016,L202552-0069,12,
1978,5357,2026-01-12,P06,SKU1015,L202608-0066,12,
1979,5357,2026-01-12,P06,SKU1017,L202607-0077,2,
1980,5358,2026-01-12,P07,SKU1003,L202607-0014,10,
1981,5358,2026-01-12,P07,SKU1016,L202602-0070,2,
1982,5358,2026-01-12,P07,SKU1011,L202620-0047,5,
1983,5359,2026-01-12,P03,SKU1025,L202623-0109,1,
1984,5359,2026-01-12,P03,SKU1009,L202610-0039,4,
1985,5359,2026-01-12,P03,SKU1023,L202603-0099,1,
1986,5359,2026-01-12,P03,SKU1011,L202602-0046,1,
1987,5360,2026-01-12,P05,SKU1010,L202625-0045,8,
1988,5360,2026-01-12,P05,SKU1019,L202624-0083,3,
1989,5360,2026-01-12,P05,SKU1014,L202617-0063,11,
1990,5360,2026-01-12,P05,SKU1023,L202603-0099,2,
1991,5360,2026-01-12,P05,SKU1021,L202550-0093,7,
1992,5360,2026-01-12,P05,SKU1012,L202613-0051,9,
1993,5360,2026-01-12,P05,SKU1021,L202548-0092,12,
1994,5360,2026-01-12,P05,SKU1002,L202621-0008,12,
1995,5360,2026-01-12,P05,SKU1020,L202552-0088,5,
1996,5361,2026-01-12,P02,SKU1006,L202601-0026,9,
1997,5361,2026-01-12,P02,SKU1001,L202619-0006,9,
1998,5361,2026-01-12,P02,SKU1015,L202613-0068,1,
1999,5362,2026-01-12,P03,SKU1008,L202615-0034,4,
2000,5362,2026-01-12,P03,SKU1018,L202611-0082,2,
2001,5363,2026-01-12,P06,SKU1018,L202552-0079,8,
2002,5363,2026-01-12,P06,SKU1000,L202601-0002,7,
2003,5363,2026-01-12,P06,SKU1000,L202618-0003,6,
2004,5363,2026-01-12,P06,SKU1002,L202614-0007,2,
2005,5363,2026-01-12,P06,SKU1009,L202604-0038,3,
2006,5363,2026-01-12,P06,SKU1002,L202621-0008,5,
2007,5363,2026-01-12,P06,SKU1021,L202610-0090,1,
2008,5363,2026-01-12,P06,SKU1010,L202615-0043,1,
2009,5364,2026-01-12,P05,SKU1003,L202607-0014,3,
2010,5364,2026-01-12,P05,SKU1010,L202546-0044,7,
2011,5364,2026-01-12,P05,SKU1003,L202620-0013,4,
2012,5364,2026-01-12,P05,SKU1019,L202608-0085,4,
2013,5364,2026-01-12,P05,SKU1024,L202621-0105,7,
2014,5364,2026-01-12,P05,SKU1008,L202616-0033,6,
2015,5364,2026-01-12,P05,SKU1013,L202546-0055,8,
2016,5364,2026-01-12,P05,SKU1020,L202616-0086,1,
2017,5365,2026-01-12,P02,SKU1024,L202621-0105,11,
2018,5365,2026-01-12,P02,SKU1009,L202625-0041,7,
2019,5365,2026-01-12,P02,SKU1020,L202552-0088,4,
2020,5365,2026-01-12,P02,SKU1004,L202548-0017,9,
2021,5365,2026-01-12,P02,SKU1025,L202613-0107,9,
2022,5366,2026-01-12,P08,SKU1000,L202601-0002,10,
2023,5366,2026-01-12,P08,SKU1005,L202551-0019,1,
2024,5367,2026-01-12,P08,SKU1019,L202615-0084,11,
2025,5367,2026-01-12,P08,SKU1011,L202621-0048,4,
2026,5367,2026-01-12,P08,SKU1016,L202622-0071,1,
2027,5367,2026-01-12,P08,SKU1017,L202625-0075,5,
2028,5367,2026-01-12,P08,SKU1022,L202606-0094,3,
2029,5367,2026-01-12,P08,SKU1008,L202613-0036,4,
2030,5368,2026-01-12,P06,SKU1020,L202617-0087,12,
2031,5368,2026-01-12,P06,SKU1007,L202548-0032,6,
2032,5368,2026-01-12,P06,SKU1014,L202608-0064,6,
2033,5368,2026-01-12,P06,SKU1022,L202609-0095,11,
2034,5368,2026-01-12,P06,SKU1019,L202615-0084,1,
2035,5368,2026-01-12,P06,SKU1021,L202610-0090,7,
2036,5368,2026-01-12,P06,SKU1022,L202625-0097,7,
2037,5369,2026-01-12,P02,SKU1021,L202548-0092,11,
2038,5369,2026-01-12,P02,SKU1012,L202612-0053,6,
2039,5370,2026-01-12,P01,SKU1014,L202552-0062,4,
2040,5370,2026-01-12,P01,SKU1007,L202548-0032,1,
2041,5370,2026-01-12,P01,SKU1021,L202545-0091,4,
2042,5371,2026-01-12,P05,SKU1007,L202614-0030,6,
2043,5371,2026-01-12,P05,SKU1015,L202613-0068,12,
2044,5371,2026-01-12,P05,SKU1000,L202546-0001,11,
2045,5371,2026-01-12,P05,SKU1008,L202613-0036,3,
2046,5371,2026-01-12,P05,SKU1021,L202550-0093,11,
2047,5372,2026-01-12,P03,SKU1018,L202547-0080,12,
2048,5372,2026-01-12,P03,SKU1008,L202615-0034,9,
2049,5372,2026-01-12,P03,SKU1008,L202615-0034,11,
2050,5373,2026-01-12,P05,SKU1000,L202601-0002,11,
2051,5373,2026-01-12,P05,SKU1020,L202616-0086,6,
2052,5373,2026-01-12,P05,SKU1013,L202601-0057,2,
2053,5373,2026-01-12,P05,SKU1014,L202617-0063,6,
2054,5373,2026-01-12,P05,SKU1001,L202619-0006,4,
2055,5373,2026-01-12,P05,SKU1013,L202612-0059,8,
2056,5373,2026-01-12,P05,SKU1012,L202612-0050,6,
2057,5373,2026-01-12,P05,SKU1018,L202552-0079,12,
2058,5373,2026-01-12,P05,SKU1022,L202625-0097,2,
2059,5374,2026-01-12,P04,SKU1010,L202546-0044,2,
2060,5374,2026-01-12,P04,SKU1003,L202620-0013,8,
2061,5374,2026-01-12,P04,SKU1000,L202618-0003,11,
2062,5374,2026-01-12,P04,SKU1008,L202615-0034,2,
2063,5375,2026-01-12,P06,SKU1010,L202615-0043,2,
2064,5375,2026-01-12,P06,SKU1019,L202615-0084,2,
2065,5376,2026-01-12,P02,SKU1001,L202546-0004,7,
2066,5376,2026-01-12,P02,SKU1022,L202606-0094,3,
2067,5376,2026-01-12,P02,SKU1025,L202623-0109,1,
2068,5377,2026-01-12,P07,SKU1003,L202623-0015,1,
2069,5377,2026-01-12,P07,SKU1009,L202611-0040,7,
2070,5377,2026-01-12,P07,SKU1024,L202547-0104,4,
2071,5378,2026-01-12,P01,SKU1012,L202608-0052,7,
2072,5378,2026-01-12,P01,SKU1019,L202624-0083,6,
2073,5378,2026-01-12,P01,SKU1021,L202607-0089,8,
2074,5378,2026-01-12,P01,SKU1018,L202547-0080,2,
2075,5378,2026-01-12,P01,SKU1019,L202608-0085,2,
2076,5378,2026-01-12,P01,SKU1006,L202601-0026,3,
2077,5378,2026-01-12,P01,SKU1008,L202607-0035,7,
2078,5378,2026-01-12,P01,SKU1019,L202615-0084,3,
2079,5378,2026-01-12,P01,SKU1025,L202620-0106,1,
2080,5379,2026-01-12,P07,SKU1009,L202625-0041,9,
2081,5379,2026-01-12,P07,SKU1004,L202548-0017,5,
2082,5379,2026-01-12,P07,SKU1009,L202610-0039,1,
2083,5379,2026-01-12,P07,SKU1021,L202610-0090,1,
2084,5379,2026-01-12,P07,SKU1017,L202625-0075,7,
2085,5379,2026-01-12,P07,SKU1006,L202601-0026,4,
2086,5379,2026-01-12,P07,SKU1010,L202615-0043,11,
2087,5380,2026-01-12,P08,SKU1018,L202547-0081,10,
2088,5380,2026-01-12,P08,SKU1010,L202615-0043,2,
2089,5380,2026-01-12,P08,SKU1025,L202620-0106,8,
2090,5380,2026-01-12,P08,SKU1000,L202618-0003,4,
2091,5380,2026-01-12,P08,SKU1014,L202608-0064,4,
2092,5380,2026-01-12,P08,SKU1023,L202603-0099,12,
2093,5380,2026-01-12,P08,SKU1012,L202612-0050,1,
2094,5381,2026-01-12,P02,SKU1000,L202618-0003,2,
2095,5381,2026-01-12,P02,SKU1014,L202602-0061,11,
2096,5381,2026-01-12,P02,SKU1024,L202616-0103,1,
2097,5381,2026-01-12,P02,SKU1006,L202601-0024,5,
2098,5381,2026-01-12,P02,SKU1008,L202615-0034,6,
2099,5381,2026-01-12,P02,SKU1007,L202603-0028,4,
2100,5381,2026-01-12,P02,SKU1008,L202616-0033,1,
2101,5382,2026-01-12,P03,SKU1020,L202616-0086,6,
2102,5382,2026-01-12,P03,SKU1009,L202611-0040,4,
2103,5382,2026-01-12,P03,SKU1011,L202621-0048,3,
2104,5382,2026-01-12,P03,SKU1025,L202623-0109,12,
2105,5382,2026-01-12,P03,SKU1004,L202547-0016,4,
2106,5382,2026-01-12,P03,SKU1012,L202602-0054,6,
2107,5382,2026-01-12,P03,SKU1013,L202545-0056,1,
2108,5382,2026-01-12,P03,SKU1018,L202547-0080,9,
2109,5383,2026-01-12,P03,SKU1007,L202607-0027,11,
2110,5383,2026-01-12,P03,SKU1004,L202607-0018,10,
2111,5383,2026-01-12,P03,SKU1006,L202601-0026,2,
2112,5383,2026-01-12,P03,SKU1025,L202620-0106,3,
2113,5383,2026-01-12,P03,SKU1024,L202621-0105,6,
2114,5383,2026-01-12,P03,SKU1014,L202602-0061,6,
2115,5383,2026-01-12,P03,SKU1016,L202608-0074,8,
2116,5384,2026-01-12,P08,SKU1008,L202613-0036,11,
2117,5384,2026-01-12,P08,SKU1018,L202552-0079,4,
2118,5384,2026-01-12,P08,SKU1006,L202608-0025,4,
2119,5384,2026-01-12,P08,SKU1009,L202611-0040,7,
2120,5384,2026-01-12,P08,SKU1011,L202620-0047,9,
2121,5384,2026-01-12,P08,SKU1024,L202611-0101,5,
2122,5384,2026-01-12,P08,SKU1011,L202602-0046,10,
2123,5384,2026-01-12,P08,SKU1016,L202620-0073,6,
2124,5384,2026-01-12,P08,SKU1014,L202617-0063,7,
2125,5385,2026-01-12,P08,SKU1008,L202613-0036,1,
2126,5385,2026-01-12,P08,SKU1007,L202620-0029,11,
2127,5385,2026-01-12,P08,SKU1002,L202605-0009,9,
2128,5385,2026-01-12,P08,SKU1020,L202616-0086,5,
2129,5385,2026-01-12,P08,SKU1003,L202620-0013,2,
2130,5385,2026-01-12,P08,SKU1017,L202551-0076,6,
2131,5385,2026-01-12,P08,SKU1010,L202546-0044,5,
2132,5386,2026-01-12,P05,SKU1022,L202609-0095,12,
2133,5386,2026-01-12,P05,SKU1008,L202616-0033,5,
2134,5386,2026-01-12,P05,SKU1011,L202620-0047,7,
2135,5386,2026-01-12,P05,SKU1024,L202611-0101,8,
2136,5386,2026-01-12,P05,SKU1024,L202624-0102,7,
2137,5387,2026-01-12,P04,SKU1007,L202601-0031,10,
2138,5387,2026-01-12,P04,SKU1024,L202547-0104,12,
2139,5387,2026-01-12,P04,SKU1010,L202607-0042,6,
2140,5387,2026-01-12,P04,SKU1013,L202624-0058,4,
2141,5387,2026-01-12,P04,SKU1017,L202625-0075,6,
2142,5387,2026-01-12,P04,SKU1004,L202548-0017,12,damaged
2143,5387,2026-01-12,P04,SKU1011,L202620-0047,4,
2144,5387,2026-01-12,P04,SKU1021,L202548-0092,12,
2145,5387,2026-01-12,P04,SKU1010,L202607-0042,10,
2146,5388,2026-01-12,P03,SKU1010,L202625-0045,7,
2147,5388,2026-01-12,P03,SKU1012,L202613-0049,9,
2148,5388,2026-01-12,P03,SKU1015,L202608-0066,6,
2149,5388,2026-01-12,P03,SKU1014,L202625-0065,5,
2150,5389,2026-01-12,P02,SKU1001,L202619-0006,10,
2151,5389,2026-01-12,P02,SKU1005,L202601-0020,2,
2152,5389,2026-01-12,P02,SKU1012,L202613-0051,4,
2153,5389,2026-01-12,P02,SKU1021,L202550-0093,2,
2154,5390,2026-01-12,P06,SKU1005,L202615-0021,7,
2155,5390,2026-01-12,P06,SKU1003,L202620-0013,9,
2156,5391,2026-01-12,P02,SKU1006,L202601-0024,4,
2157,5391,2026-01-12,P02,SKU1022,L202625-0097,3,
2158,5391,2026-01-12,P02,SKU1009,L202625-0041,4,
2159,5391,2026-01-12,P02,SKU1021,L202548-0092,5,
2160,5391,2026-01-12,P02,SKU1004,L202548-0017,2,
2161,5391,2026-01-12,P02,SKU1019,L202624-0083,9,
2162,5391,2026-01-12,P02,SKU1018,L202611-0082,8,
2163,5391,2026-01-12,P02,SKU1001,L202619-0006,2,
2164,5392,2026-01-12,P08,SKU1022,L202617-0096,7,
2165,5392,2026-01-12,P08,SKU1025,L202613-0107,7,
2166,5392,2026-01-12,P08,SKU1019,L202608-0085,7,
2167,5392,2026-01-12,P08,SKU1021,L202610-0090,12,
2168,5392,2026-01-12,P08,SKU1012,L202602-0054,1,
2169,5392,2026-01-12,P08,SKU1005,L202615-0021,11,
2170,5392,2026-01-12,P08,SKU1021,L202607-0089,12,
2171,5393,2026-01-12,P04,SKU1013,L202612-0059,2,
2172,5393,2026-01-12,P04,SKU1002,L202614-0007,9,
2173,5393,2026-01-12,P04,SKU1010,L202625-0045,8,
2174,5393,2026-01-12,P04,SKU1006,L202601-0026,1,
2175,5393,2026-01-12,P04,SKU1002,L202606-0012,12,
2176,5393,2026-01-12,P04,SKU1014,L202617-0063,6,
2177,5393,2026-01-12,P04,SKU1006,L202608-0025,1,
2178,5393,2026-01-12,P04,SKU1003,L202623-0015,3,
2179,5393,2026-01-12,P04,SKU1023,L202603-0099,8,
2180,5394,2026-01-12,P02,SKU1022,L202625-0097,3,
2181,5394,2026-01-12,P02,SKU1008,L202615-0034,3,
2182,5394,2026-01-12,P02,SKU1019,L202624-0083,3,
2183,5394,2026-01-12,P02,SKU1017,L202603-0078,3,
2184,5394,2026-01-12,P02,SKU1024,L202611-0101,11,
2185,5395,2026-01-12,P08,SKU1005,L202601-0020,12,
2186,5395,2026-01-12,P08,SKU1021,L202550-0093,4,
2187,5395,2026-01-12,P08,SKU1001,L202619-0006,9,
2188,5395,2026-01-12,P08,SKU1022,L202606-0094,7,
2189,5395,2026-01-12,P08,SKU1014,L202601-0060,10,wrong_item
2190,5395,2026-01-12,P08,SKU1024,L202624-0102,4,
2191,5395,2026-01-12,P08,SKU1007,L202603-0028,2,
2192,5396,2026-01-12,P01,SKU1010,L202615-0043,11,
2193,5396,2026-01-12,P01,SKU1007,L202607-0027,11,
2194,5397,2026-01-12,P03,SKU1013,L202612-0059,2,
2195,5397,2026-01-12,P03,SKU1010,L202615-0043,10,
2196,5398,2026-01-12,P07,SKU1003,L202620-0013,4,
2197,5398,2026-01-12,P07,SKU1010,L202615-0043,1,
2198,5398,2026-01-12,P07,SKU1010,L202607-0042,7,
2199,5398,2026-01-12,P07,SKU1007,L202607-0027,11,
2200,5398,2026-01-12,P07,SKU1020,L202552-0088,6,
2201,5398,2026-01-12,P07,SKU1006,L202608-0025,5,
2202,5398,2026-01-12,P07,SKU1015,L202608-0066,12,
2203,5398,2026-01-12,P07,SKU1018,L202547-0080,5,
2204,5399,2026-01-12,P06,SKU1021,L202610-0090,6,
2205,5399,2026-01-12,P06,SKU1024,L202616-0103,11,
2206,5399,2026-01-12,P06,SKU1010,L202607-0042,10,
2207,5399,2026-01-12,P06,SKU1014,L202617-0063,9,
2208,5399,2026-01-12,P06,SKU1007,L202601-0031,10,
2209,5399,2026-01-12,P06,SKU1000,L202546-0001,1,
2210,5399,2026-01-12,P06,SKU1003,L202607-0014,4,
2211,5399,2026-01-12,P06,SKU1024,L202624-0102,10,
2212,5400,2026-01-12,P03,SKU1015,L202602-0067,4,
2213,5400,2026-01-12,P03,SKU1006,L202601-0026,1,
2214,5400,2026-01-12,P03,SKU1023,L202619-0100,8,
2215,5400,2026-01-12,P03,SKU1010,L202615-0043,5,
2216,5400,2026-01-12,P03,SKU1025,L202620-0106,9,
2217,5400,2026-01-12,P03,SKU1013,L202601-0057,1,
2218,5400,2026-01-12,P03,SKU1023,L202603-0099,6,
2219,5401,2026-01-12,P01,SKU1025,L202613-0107,10,
2220,5401,2026-01-12,P01,SKU1016,L202622-0071,3,
2221,5401,2026-01-12,P01,SKU1000,L202546-0001,8,
2222,5401,2026-01-12,P01,SKU1006,L202601-0024,11,
2223,5401,2026-01-12,P01,SKU1006,L202601-0024,2,
2224,5402,2026-01-12,P04,SKU1016,L202552-0069,7,
2225,5402,2026-01-12,P04,SKU1009,L202604-0038,12,
2226,5402,2026-01-12,P04,SKU1013,L202545-0056,10,
2227,5402,2026-01-12,P04,SKU1009,L202625-0041,8,
2228,5402,2026-01-12,P04,SKU1006,L202608-0025,8,
2229,5403,2026-01-12,P06,SKU1012,L202612-0050,8,
2230,5403,2026-01-12,P06,SKU1016,L202620-0073,12,
2231,5403,2026-01-12,P06,SKU1004,L202548-0017,1,
2232,5403,2026-01-12,P06,SKU1013,L202546-0055,5,
2233,5403,2026-01-12,P06,SKU1004,L202607-0018,12,
2234,5403,2026-01-12,P06,SKU1012,L202608-0052,5,
2235,5403,2026-01-12,P06,SKU1012,L202612-0053,10,
2236,5403,2026-01-12,P06,SKU1010,L202615-0043,12,
2237,5404,2026-01-12,P03,SKU1000,L202546-0001,9,
2238,5404,2026-01-12,P03,SKU1011,L202620-0047,7,
2239,5404,2026-01-12,P03,SKU1012,L202602-0054,6,
2240,5404,2026-01-12,P03,SKU1009,L202625-0041,2,
2241,5404,2026-01-12,P03,SKU1001,L202546-0004,7,
2242,5405,2026-01-12,P03,SKU1024,L202547-0104,5,
2243,5405,2026-01-12,P03,SKU1024,L202616-0103,9,
2244,5405,2026-01-12,P03,SKU1020,L202552-0088,6,
2245,5405,2026-01-12,P03,SKU1020,L202617-0087,7,
2246,5405,2026-01-12,P03,SKU1007,L202614-0030,1,
2247,5406,2026-01-12,P06,SKU1022,L202609-0095,5,
2248,5406,2026-01-12,P06,SKU1021,L202610-0090,5,
2249,5407,2026-01-12,P03,SKU1003,L202620-0013,11,
2250,5407,2026-01-12,P03,SKU1012,L202608-0052,12,
2251,5408,2026-01-12,P02,SKU1013,L202545-0056,7,
2252,5408,2026-01-12,P02,SKU1009,L202625-0041,9,
2253,5408,2026-01-12,P02,SKU1012,L202612-0053,5,
2254,5408,2026-01-12,P02,SKU1024,L202611-0101,2,
2255,5408,2026-01-12,P02,SKU1024,L202616-0103,3,
2256,5409,2026-01-12,P04,SKU1022,L202617-0096,1,
2257,5409,2026-01-12,P04,SKU1015,L202608-0066,2,
2258,5409,2026-01-12,P04,SKU1022,L202625-0097,9,
2259,5409,2026-01-12,P04,SKU1009,L202611-0040,3,
2260,5409,2026-01-12,P04,SKU1005,L202601-0020,4,
2261,5409,2026-01-12,P04,SKU1016,L202552-0069,8,
2262,5409,2026-01-12,P04,SKU1006,L202601-0024,4,
2263,5409,2026-01-12,P04,SKU1005,L202601-0020,5,
2264,5410,2026-01-12,P07,SKU1020,L202552-0088,2,
2265,5410,2026-01-12,P07,SKU1005,L202551-0019,5,
2266,5410,2026-01-12,P07,SKU1003,L202607-0014,2,
2267,5410,2026-01-12,P07,SKU1018,L202547-0080,8,
2268,5410,2026-01-12,P07,SKU1024,L202611-0101,1,
2269,5410,2026-01-12,P07,SKU1024,L202611-0101,11,
2270,5410,2026-01-12,P07,SKU1001,L202546-0004,4,
2271,5410,2026-01-12,P07,SKU1000,L202601-0002,10,
2272,5410,2026-01-12,P07,SKU1024,L202616-0103,8,
2273,5411,2026-01-12,P06,SKU1010,L202546-0044,11,
2274,5411,2026-01-12,P06,SKU1010,L202615-0043,6,
2275,5411,2026-01-12,P06,SKU1012,L202612-0053,1,
2276,5411,2026-01-12,P06,SKU1010,L202607-0042,1,
2277,5411,2026-01-12,P06,SKU1022,L202625-0097,12,
2278,5411,2026-01-12,P06,SKU1004,L202547-0016,10,
2279,5411,2026-01-12,P06,SKU1016,L202622-0071,12,
2280,5411,2026-01-12,P06,SKU1007,L202620-0029,8,
2281,5412,2026-01-12,P08,SKU1021,L202610-0090,1,
2282,5412,2026-01-12,P08,SKU1010,L202607-0042,11,
2283,5412,2026-01-12,P08,SKU1001,L202619-0006,6,
2284,5412,2026-01-12,P08,SKU1007,L202601-0031,8,
2285,5412,2026-01-12,P08,SKU1019,L202624-0083,6,
2286,5412,2026-01-12,P08,SKU1015,L202613-0068,12,
2287,5412,2026-01-12,P08,SKU1023,L202603-0099,5,
2288,5412,2026-01-12,P08,SKU1022,L202609-0095,9,
2289,5413,2026-01-12,P01,SKU1015,L202608-0066,5,
2290,5413,2026-01-12,P01,SKU1017,L202603-0078,3,
2291,5413,2026-01-12,P01,SKU1003,L202607-0014,11,
2292,5413,2026-01-12,P01,SKU1007,L202603-0028,3,
2293,5414,2026-01-12,P02,SKU1013,L202546-0055,3,
2294,5414,2026-01-12,P02,SKU1010,L202625-0045,5,
2295,5414,2026-01-12,P02,SKU1008,L202613-0036,11,
2296,5415,2026-01-12,P03,SKU1002,L202606-0012,6,
2297,5415,2026-01-12,P03,SKU1018,L202552-0079,11,
2298,5415,2026-01-12,P03,SKU1022,L202625-0097,11,
2299,5415,2026-01-12,P03,SKU1017,L202603-0078,4,
2300,5415,2026-01-12,P03,SKU1003,L202607-0014,2,
2301,5415,2026-01-12,P03,SKU1010,L202615-0043,12,
2302,5415,2026-01-12,P03,SKU1018,L202547-0081,3,
2303,5415,2026-01-12,P03,SKU1012,L202612-0053,12,wrong_qty
2304,5415,2026-01-12,P03,SKU1017,L202551-0076,7,
2305,5416,2026-01-12,P06,SKU1025,L202613-0107,9,
2306,5416,2026-01-12,P06,SKU1018,L202547-0080,2,
2307,5416,2026-01-12,P06,SKU1017,L202603-0078,6,
2308,5416,2026-01-12,P06,SKU1009,L202604-0038,8,
2309,5416,2026-01-12,P06,SKU1004,L202607-0018,5,
2310,5416,2026-01-12,P06,SKU1021,L202607-0089,10,
2311,5416,2026-01-12,P06,SKU1016,L202608-0074,2,
2312,5417,2026-01-12,P08,SKU1015,L202602-0067,12,
2313,5417,2026-01-12,P08,SKU1001,L202601-0005,3,
2314,5417,2026-01-12,P08,SKU1006,L202601-0026,4,
2315,5417,2026-01-12,P08,SKU1001,L202546-0004,8,
2316,5417,2026-01-12,P08,SKU1009,L202604-0038,1,
2317,5418,2026-01-12,P06,SKU1021,L202548-0092,6,
2318,5418,2026-01-12,P06,SKU1012,L202613-0049,9,
2319,5418,2026-01-12,P06,SKU1009,L202604-0038,12,
2320,5418,2026-01-12,P06,SKU1012,L202613-0049,3,
2321,5418,2026-01-12,P06,SKU1025,L202620-0106,12,
2322,5418,2026-01-12,P06,SKU1020,L202616-0086,10,
2323,5418,2026-01-12,P06,SKU1022,L202625-0097,5,
2324,5418,2026-01-12,P06,SKU1006,L202601-0024,12,
2325,5419,2026-01-12,P01,SKU1023,L202619-0100,2,
2326,5419,2026-01-12,P01,SKU1004,L202548-0017,7,
2327,5419,2026-01-12,P01,SKU1005,L202551-0019,2,
2328,5419,2026-01-12,P01,SKU1015,L202608-0066,1,
2329,5419,2026-01-12,P01,SKU1016,L202608-0074,6,
2330,5419,2026-01-12,P01,SKU1004,L202607-0018,12,
2331,5419,2026-01-12,P01,SKU1001,L202546-0004,4,
2332,5420,2026-01-12,P05,SKU1020,L202552-0088,7,
2333,5420,2026-01-12,P05,SKU1025,L202620-0106,8,
2334,5420,2026-01-12,P05,SKU1020,L202617-0087,5,
2335,5420,2026-01-12,P05,SKU1014,L202552-0062,1,
2336,5421,2026-01-12,P02,SKU1015,L202613-0068,11,
2337,5421,2026-01-12,P02,SKU1007,L202607-0027,10,
2338,5421,2026-01-12,P02,SKU1018,L202611-0082,5,
2339,5422,2026-01-12,P02,SKU1012,L202608-0052,11,
2340,5422,2026-01-12,P02,SKU1009,L202625-0041,3,
2341,5422,2026-01-12,P02,SKU1002,L202606-0012,9,
2342,5422,2026-01-12,P02,SKU1022,L202606-0094,7,
2343,5423,2026-01-12,P08,SKU1016,L202620-0073,9,
2344,5423,2026-01-12,P08,SKU1025,L202620-0106,4,
2345,5423,2026-01-12,P08,SKU1003,L202620-0013,10,
2346,5424,2026-01-12,P01,SKU1025,L202548-0108,2,
2347,5424,2026-01-12,P01,SKU1018,L202547-0080,11,
2348,5424,2026-01-12,P01,SKU1017,L202607-0077,1,
2349,5424,2026-01-12,P01,SKU1003,L202623-0015,5,
2350,5424,2026-01-12,P01,SKU1017,L202551-0076,7,
2351,5424,2026-01-12,P01,SKU1021,L202607-0089,4,
2352,5424,2026-01-12,P01,SKU1016,L202622-0071,11,
2353,5424,2026-01-12,P01,SKU1004,L202607-0018,8,
2354,5424,2026-01-12,P01,SKU1016,L202622-0071,10,
2355,5425,2026-01-13,P02,SKU1007,L202607-0027,4,
2356,5425,2026-01-13,P02,SKU1006,L202601-0024,10,
2357,5426,2026-01-13,P06,SKU1004,L202607-0018,10,
